"","acct_id_code","merchant_code","score","offer"
"32026",4931,"M3126",0,"No"
"32027",4931,"M3172",0.39,"Yes"
"32028",4931,"M3342",0.33,"Yes"
"32029",4931,"M3437",0.23,"No"
"32030",4931,"M3456",0.51,"Yes"
"32031",4931,"M382",0.45,"Yes"
"32032",4931,"M3868",0.03,"No"
"32033",5014,"M1008",0.02,"No"
"32034",5014,"M1707",0,"No"
"32035",5014,"M1883",0.03,"No"
"32036",5014,"M2168",0.84,"Yes"
"32037",5014,"M2203",0.01,"No"
"32038",5014,"M2493",0,"No"
"32039",5014,"M3123",0.04,"No"
"32040",5014,"M3126",0,"No"
"32041",5014,"M3172",0.65,"Yes"
"32042",5014,"M3342",0.03,"No"
"32043",5014,"M3437",0.02,"No"
"32044",5014,"M3456",0.29,"Yes"
"32045",5014,"M382",0.24,"Yes"
"32046",5014,"M3868",0.09,"Yes"
"32047",5019,"M1008",0.07,"No"
"32048",5019,"M1707",0,"No"
"32049",5019,"M1883",0.07,"No"
"32050",5019,"M2168",0.17,"Yes"
"32051",5019,"M2203",0.02,"No"
"32052",5019,"M2493",0.03,"No"
"32053",5019,"M3123",0.09,"No"
"32054",5019,"M3126",0.02,"No"
"32055",5019,"M3172",0.34,"Yes"
"32056",5019,"M3342",0.12,"No"
"32057",5019,"M3437",0.15,"Yes"
"32058",5019,"M3456",0.37,"Yes"
"32059",5019,"M382",0.4,"Yes"
"32060",5019,"M3868",0.07,"No"
"32061",5078,"M1008",0.04,"No"
"32062",5078,"M1707",0,"No"
"32063",5078,"M1883",0.16,"Yes"
"32064",5078,"M2168",0.44,"Yes"
"32065",5078,"M2203",0,"No"
"32066",5078,"M2493",0.06,"No"
"32067",5078,"M3123",0.04,"No"
"32068",5078,"M3126",0,"No"
"32069",5078,"M3172",0.11,"No"
"32070",5078,"M3342",0.42,"Yes"
"32071",5078,"M3437",0.04,"No"
"32072",5078,"M3456",0.28,"Yes"
"32073",5078,"M382",0.5,"Yes"
"32074",5078,"M3868",0,"No"
"32075",5087,"M1008",0,"No"
"32076",5087,"M1707",0,"No"
"32077",5087,"M1883",0.01,"No"
"32078",5087,"M2168",0.41,"Yes"
"32079",5087,"M2203",0,"No"
"32080",5087,"M2493",0,"No"
"32081",5087,"M3123",0.01,"No"
"32082",5087,"M3126",0,"No"
"32083",5087,"M3172",0.87,"Yes"
"32084",5087,"M3342",0.4,"Yes"
"32085",5087,"M3437",0.08,"No"
"32086",5087,"M3456",0.76,"Yes"
"32087",5087,"M382",0.03,"No"
"32088",5087,"M3868",0.33,"Yes"
"32089",5098,"M1008",0.1,"No"
"32090",5098,"M1707",0,"No"
"32091",5098,"M1883",0.1,"No"
"32092",5098,"M2168",0.16,"No"
"32093",5098,"M2203",0,"No"
"32094",5098,"M2493",0,"No"
"32095",5098,"M3123",0.12,"No"
"32096",5098,"M3126",0,"No"
"32097",5098,"M3172",0.69,"Yes"
"32098",5098,"M3342",0.58,"Yes"
"32099",5098,"M3437",0.41,"Yes"
"32100",5098,"M3456",0.53,"Yes"
"32101",5098,"M382",0.24,"No"
"32102",5098,"M3868",0.59,"Yes"
"32103",5210,"M1008",0.02,"No"
"32104",5210,"M1707",0.01,"No"
"32105",5210,"M1883",0.02,"No"
"32106",5210,"M2168",0.7,"Yes"
"32107",5210,"M2203",0,"No"
"32108",5210,"M2493",0,"No"
"32109",5210,"M3123",0.39,"No"
"32110",5210,"M3126",0.01,"No"
"32111",5210,"M3172",0.41,"Yes"
"32112",5210,"M3342",0.45,"Yes"
"32113",5210,"M3437",0.15,"No"
"32114",5210,"M3456",0.42,"Yes"
"32115",5210,"M382",0.58,"Yes"
"32116",5210,"M3868",0.04,"No"
"32117",5211,"M1008",0.01,"No"
"32118",5211,"M1707",0,"No"
"32119",5211,"M1883",0.01,"No"
"32120",5211,"M2168",0.68,"Yes"
"32121",5211,"M2203",0.01,"No"
"32122",5211,"M2493",0.01,"No"
"32123",5211,"M3123",0.4,"Yes"
"32124",5211,"M3126",0.02,"No"
"32125",5211,"M3172",0.37,"No"
"32126",5211,"M3342",0.7,"Yes"
"32127",5211,"M3437",0.23,"No"
"32128",5211,"M3456",0.83,"Yes"
"32129",5211,"M382",0.62,"Yes"
"32130",5211,"M3868",0.09,"No"
"32131",5227,"M1008",0.03,"No"
"32132",5227,"M1707",0,"No"
"32133",5227,"M1883",0,"No"
"32134",5227,"M2168",0.63,"Yes"
"32135",5227,"M2203",0.15,"No"
"32136",5227,"M2493",0.03,"No"
"32137",5227,"M3123",0.12,"No"
"32138",5227,"M3126",0.18,"No"
"32139",5227,"M3172",0.28,"Yes"
"32140",5227,"M3342",0.1,"No"
"32141",5227,"M3437",0.07,"No"
"32142",5227,"M3456",0.73,"Yes"
"32143",5227,"M382",0.35,"Yes"
"32144",5227,"M3868",0.57,"Yes"
"32145",5231,"M1008",0.02,"No"
"32146",5231,"M1707",0,"No"
"32147",5231,"M1883",0.05,"No"
"32148",5231,"M2168",0.54,"Yes"
"32149",5231,"M2203",0,"No"
"32150",5231,"M2493",0,"No"
"32151",5231,"M3123",0.06,"No"
"32152",5231,"M3126",0,"No"
"32153",5231,"M3172",0.59,"Yes"
"32154",5231,"M3342",0.08,"No"
"32155",5231,"M3437",0.39,"Yes"
"32156",5231,"M3456",0.57,"Yes"
"32157",5231,"M382",0.33,"Yes"
"32158",5231,"M3868",0.06,"No"
"32159",5252,"M1008",0.05,"No"
"32160",5252,"M1707",0,"No"
"32161",5252,"M1883",0.03,"No"
"32162",5252,"M2168",0.53,"Yes"
"32163",5252,"M2203",0.01,"No"
"32164",5252,"M2493",0,"No"
"32165",5252,"M3123",0.2,"No"
"32166",5252,"M3126",0.01,"No"
"32167",5252,"M3172",0.46,"Yes"
"32168",5252,"M3342",0.15,"No"
"32169",5252,"M3437",0.47,"Yes"
"32170",5252,"M3456",0.17,"No"
"32171",5252,"M382",0.22,"Yes"
"32172",5252,"M3868",0.49,"Yes"
"32173",5274,"M1008",0.06,"No"
"32174",5274,"M1707",0.01,"No"
"32175",5274,"M1883",0.1,"No"
"32176",5274,"M2168",0.55,"Yes"
"32177",5274,"M2203",0,"No"
"32178",5274,"M2493",0,"No"
"32179",5274,"M3123",0.09,"No"
"32180",5274,"M3126",0,"No"
"32181",5274,"M3172",0.38,"Yes"
"32182",5274,"M3342",0.29,"No"
"32183",5274,"M3437",0.15,"No"
"32184",5274,"M3456",0.94,"Yes"
"32185",5274,"M382",0.37,"Yes"
"32186",5274,"M3868",0.32,"Yes"
"32187",5278,"M1008",0.01,"No"
"32188",5278,"M1707",0,"No"
"32189",5278,"M1883",0.04,"No"
"32190",5278,"M2168",0.21,"Yes"
"32191",5278,"M2203",0,"No"
"32192",5278,"M2493",0,"No"
"32193",5278,"M3123",0.02,"No"
"32194",5278,"M3126",0,"No"
"32195",5278,"M3172",0.63,"Yes"
"32196",5278,"M3342",0.02,"No"
"32197",5278,"M3437",0.08,"Yes"
"32198",5278,"M3456",0.81,"Yes"
"32199",5278,"M382",0.17,"Yes"
"32200",5278,"M3868",0.02,"No"
"32201",5350,"M1008",0.02,"No"
"32202",5350,"M1707",0,"No"
"32203",5350,"M1883",0.03,"No"
"32204",5350,"M2168",0.23,"Yes"
"32205",5350,"M2203",0,"No"
"32206",5350,"M2493",0.07,"No"
"32207",5350,"M3123",0.07,"No"
"32208",5350,"M3126",0,"No"
"32209",5350,"M3172",0.41,"Yes"
"32210",5350,"M3342",0.08,"No"
"32211",5350,"M3437",0.11,"Yes"
"32212",5350,"M3456",0.38,"Yes"
"32213",5350,"M382",0.35,"Yes"
"32214",5350,"M3868",0.05,"No"
"32215",5399,"M1008",0.06,"No"
"32216",5399,"M1707",0.13,"No"
"32217",5399,"M1883",0.02,"No"
"32218",5399,"M2168",0.7,"Yes"
"32219",5399,"M2203",0.16,"No"
"32220",5399,"M2493",0,"No"
"32221",5399,"M3123",0.07,"No"
"32222",5399,"M3126",0,"No"
"32223",5399,"M3172",0.6,"Yes"
"32224",5399,"M3342",0.19,"No"
"32225",5399,"M3437",0.11,"No"
"32226",5399,"M3456",0.37,"Yes"
"32227",5399,"M382",0.61,"Yes"
"32228",5399,"M3868",0.48,"Yes"
"32229",5451,"M1008",0.06,"No"
"32230",5451,"M1707",0,"No"
"32231",5451,"M1883",0.04,"No"
"32232",5451,"M2168",0.18,"Yes"
"32233",5451,"M2203",0,"No"
"32234",5451,"M2493",0.02,"No"
"32235",5451,"M3123",0.05,"No"
"32236",5451,"M3126",0,"No"
"32237",5451,"M3172",0.78,"Yes"
"32238",5451,"M3342",0.25,"Yes"
"32239",5451,"M3437",0.06,"No"
"32240",5451,"M3456",0.12,"Yes"
"32241",5451,"M382",0.37,"Yes"
"32242",5451,"M3868",0.03,"No"
"32243",5459,"M1008",0.03,"No"
"32244",5459,"M1707",0.01,"No"
"32245",5459,"M1883",0.01,"No"
"32246",5459,"M2168",0.24,"Yes"
"32247",5459,"M2203",0,"No"
"32248",5459,"M2493",0,"No"
"32249",5459,"M3123",0.08,"No"
"32250",5459,"M3126",0,"No"
"32251",5459,"M3172",0.84,"Yes"
"32252",5459,"M3342",0.56,"Yes"
"32253",5459,"M3437",0.46,"Yes"
"32254",5459,"M3456",0.21,"No"
"32255",5459,"M382",0.39,"Yes"
"32256",5459,"M3868",0.1,"No"
"32257",5468,"M1008",0.1,"No"
"32258",5468,"M1707",0,"No"
"32259",5468,"M1883",0,"No"
"32260",5468,"M2168",0.79,"Yes"
"32261",5468,"M2203",0,"No"
"32262",5468,"M2493",0,"No"
"32263",5468,"M3123",0.12,"No"
"32264",5468,"M3126",0,"No"
"32265",5468,"M3172",0.49,"Yes"
"32266",5468,"M3342",0.52,"Yes"
"32267",5468,"M3437",0.65,"Yes"
"32268",5468,"M3456",0.76,"Yes"
"32269",5468,"M382",0.37,"No"
"32270",5468,"M3868",0.03,"No"
"32271",5481,"M1008",0.03,"No"
"32272",5481,"M1707",0,"No"
"32273",5481,"M1883",0.05,"No"
"32274",5481,"M2168",0.62,"Yes"
"32275",5481,"M2203",0.01,"No"
"32276",5481,"M2493",0.04,"No"
"32277",5481,"M3123",0.43,"No"
"32278",5481,"M3126",0,"No"
"32279",5481,"M3172",0.54,"Yes"
"32280",5481,"M3342",0.15,"No"
"32281",5481,"M3437",0.45,"Yes"
"32282",5481,"M3456",0.59,"Yes"
"32283",5481,"M382",0.53,"Yes"
"32284",5481,"M3868",0.1,"No"
"32285",5530,"M1008",0.04,"No"
"32286",5530,"M1707",0.01,"No"
"32287",5530,"M1883",0.03,"No"
"32288",5530,"M2168",0.15,"No"
"32289",5530,"M2203",0.01,"No"
"32290",5530,"M2493",0,"No"
"32291",5530,"M3123",0.03,"No"
"32292",5530,"M3126",0,"No"
"32293",5530,"M3172",0.76,"Yes"
"32294",5530,"M3342",0.73,"Yes"
"32295",5530,"M3437",0.46,"Yes"
"32296",5530,"M3456",0.17,"Yes"
"32297",5530,"M382",0.28,"Yes"
"32298",5530,"M3868",0.03,"No"
"32299",5542,"M1008",0.05,"No"
"32300",5542,"M1707",0.02,"No"
"32301",5542,"M1883",0,"No"
"32302",5542,"M2168",0.81,"Yes"
"32303",5542,"M2203",0,"No"
"32304",5542,"M2493",0,"No"
"32305",5542,"M3123",0.4,"No"
"32306",5542,"M3126",0.01,"No"
"32307",5542,"M3172",0.39,"No"
"32308",5542,"M3342",0.56,"Yes"
"32309",5542,"M3437",0.17,"No"
"32310",5542,"M3456",0.91,"Yes"
"32311",5542,"M382",0.6,"Yes"
"32312",5542,"M3868",0.56,"Yes"
"32313",5665,"M1008",0.02,"No"
"32314",5665,"M1707",0,"No"
"32315",5665,"M1883",0.04,"No"
"32316",5665,"M2168",0.11,"No"
"32317",5665,"M2203",0.13,"No"
"32318",5665,"M2493",0.02,"No"
"32319",5665,"M3123",0.13,"No"
"32320",5665,"M3126",0.02,"No"
"32321",5665,"M3172",0.69,"Yes"
"32322",5665,"M3342",0.52,"Yes"
"32323",5665,"M3437",0.26,"Yes"
"32324",5665,"M3456",0.41,"Yes"
"32325",5665,"M382",0.39,"Yes"
"32326",5665,"M3868",0.02,"No"
"32327",5684,"M1008",0.13,"No"
"32328",5684,"M1707",0.01,"No"
"32329",5684,"M1883",0.01,"No"
"32330",5684,"M2168",0.49,"Yes"
"32331",5684,"M2203",0.02,"No"
"32332",5684,"M2493",0.01,"No"
"32333",5684,"M3123",0.14,"No"
"32334",5684,"M3126",0,"No"
"32335",5684,"M3172",0.64,"Yes"
"32336",5684,"M3342",0.14,"Yes"
"32337",5684,"M3437",0.05,"No"
"32338",5684,"M3456",0.15,"Yes"
"32339",5684,"M382",0.39,"Yes"
"32340",5684,"M3868",0.09,"No"
"32341",5702,"M1008",0.05,"No"
"32342",5702,"M1707",0,"No"
"32343",5702,"M1883",0,"No"
"32344",5702,"M2168",0.84,"Yes"
"32345",5702,"M2203",0.01,"No"
"32346",5702,"M2493",0.01,"No"
"32347",5702,"M3123",0.35,"Yes"
"32348",5702,"M3126",0.24,"No"
"32349",5702,"M3172",0.72,"Yes"
"32350",5702,"M3342",0.04,"No"
"32351",5702,"M3437",0.1,"No"
"32352",5702,"M3456",0.74,"Yes"
"32353",5702,"M382",0.3,"Yes"
"32354",5702,"M3868",0.27,"No"
"32355",5736,"M1008",0.04,"No"
"32356",5736,"M1707",0.15,"No"
"32357",5736,"M1883",0.01,"No"
"32358",5736,"M2168",0.83,"Yes"
"32359",5736,"M2203",0.02,"No"
"32360",5736,"M2493",0,"No"
"32361",5736,"M3123",0.08,"No"
"32362",5736,"M3126",0,"No"
"32363",5736,"M3172",0.35,"Yes"
"32364",5736,"M3342",0.19,"No"
"32365",5736,"M3437",0.57,"Yes"
"32366",5736,"M3456",0.76,"Yes"
"32367",5736,"M382",0.29,"Yes"
"32368",5736,"M3868",0.11,"No"
"32369",5749,"M1008",0.09,"No"
"32370",5749,"M1707",0,"No"
"32371",5749,"M1883",0,"No"
"32372",5749,"M2168",0.72,"Yes"
"32373",5749,"M2203",0,"No"
"32374",5749,"M2493",0,"No"
"32375",5749,"M3123",0.06,"No"
"32376",5749,"M3126",0,"No"
"32377",5749,"M3172",0.85,"Yes"
"32378",5749,"M3342",0.61,"Yes"
"32379",5749,"M3437",0.1,"No"
"32380",5749,"M3456",0.62,"Yes"
"32381",5749,"M382",0.81,"Yes"
"32382",5749,"M3868",0.46,"No"
"32383",5755,"M1008",0,"No"
"32384",5755,"M1707",0,"No"
"32385",5755,"M1883",0,"No"
"32386",5755,"M2168",0.17,"Yes"
"32387",5755,"M2203",0.01,"No"
"32388",5755,"M2493",0,"No"
"32389",5755,"M3123",0.03,"No"
"32390",5755,"M3126",0.07,"No"
"32391",5755,"M3172",0.8,"Yes"
"32392",5755,"M3342",0.2,"Yes"
"32393",5755,"M3437",0.05,"No"
"32394",5755,"M3456",0.75,"Yes"
"32395",5755,"M382",0.03,"No"
"32396",5755,"M3868",0.14,"Yes"
"32397",5804,"M1008",0.02,"No"
"32398",5804,"M1707",0,"No"
"32399",5804,"M1883",0.24,"No"
"32400",5804,"M2168",0.15,"No"
"32401",5804,"M2203",0,"No"
"32402",5804,"M2493",0,"No"
"32403",5804,"M3123",0.08,"No"
"32404",5804,"M3126",0,"No"
"32405",5804,"M3172",0.77,"Yes"
"32406",5804,"M3342",0.25,"Yes"
"32407",5804,"M3437",0.37,"Yes"
"32408",5804,"M3456",0.64,"Yes"
"32409",5804,"M382",0.66,"Yes"
"32410",5804,"M3868",0.03,"No"
"32411",5805,"M1008",0.01,"No"
"32412",5805,"M1707",0,"No"
"32413",5805,"M1883",0,"No"
"32414",5805,"M2168",0.16,"Yes"
"32415",5805,"M2203",0,"No"
"32416",5805,"M2493",0,"No"
"32417",5805,"M3123",0.07,"No"
"32418",5805,"M3126",0,"No"
"32419",5805,"M3172",0.92,"Yes"
"32420",5805,"M3342",0.36,"Yes"
"32421",5805,"M3437",0.1,"No"
"32422",5805,"M3456",0.47,"Yes"
"32423",5805,"M382",0.34,"Yes"
"32424",5805,"M3868",0.04,"No"
"32425",5841,"M1008",0.01,"No"
"32426",5841,"M1707",0,"No"
"32427",5841,"M1883",0.52,"Yes"
"32428",5841,"M2168",0.07,"No"
"32429",5841,"M2203",0.02,"No"
"32430",5841,"M2493",0.03,"No"
"32431",5841,"M3123",0.06,"No"
"32432",5841,"M3126",0,"No"
"32433",5841,"M3172",0.4,"Yes"
"32434",5841,"M3342",0.11,"Yes"
"32435",5841,"M3437",0.08,"No"
"32436",5841,"M3456",0.35,"Yes"
"32437",5841,"M382",0.43,"Yes"
"32438",5841,"M3868",0.11,"No"
"32439",5863,"M1008",0.01,"No"
"32440",5863,"M1707",0.01,"No"
"32441",5863,"M1883",0.01,"No"
"32442",5863,"M2168",0.57,"Yes"
"32443",5863,"M2203",0,"No"
"32444",5863,"M2493",0.01,"No"
"32445",5863,"M3123",0.09,"No"
"32446",5863,"M3126",0,"No"
"32447",5863,"M3172",0.6,"Yes"
"32448",5863,"M3342",0.1,"No"
"32449",5863,"M3437",0.17,"Yes"
"32450",5863,"M3456",0.55,"Yes"
"32451",5863,"M382",0.42,"Yes"
"32452",5863,"M3868",0.11,"No"
"32453",5874,"M1008",0.02,"No"
"32454",5874,"M1707",0,"No"
"32455",5874,"M1883",0.03,"No"
"32456",5874,"M2168",0.46,"Yes"
"32457",5874,"M2203",0.01,"No"
"32458",5874,"M2493",0,"No"
"32459",5874,"M3123",0.43,"Yes"
"32460",5874,"M3126",0,"No"
"32461",5874,"M3172",0.76,"Yes"
"32462",5874,"M3342",0.04,"No"
"32463",5874,"M3437",0.26,"No"
"32464",5874,"M3456",0.36,"Yes"
"32465",5874,"M382",0.49,"Yes"
"32466",5874,"M3868",0.01,"No"
"32467",5881,"M1008",0.06,"No"
"32468",5881,"M1707",0,"No"
"32469",5881,"M1883",0.05,"No"
"32470",5881,"M2168",0.35,"Yes"
"32471",5881,"M2203",0.02,"No"
"32472",5881,"M2493",0.04,"No"
"32473",5881,"M3123",0.33,"Yes"
"32474",5881,"M3126",0.22,"No"
"32475",5881,"M3172",0.8,"Yes"
"32476",5881,"M3342",0.1,"No"
"32477",5881,"M3437",0.25,"No"
"32478",5881,"M3456",0.83,"Yes"
"32479",5881,"M382",0.59,"Yes"
"32480",5881,"M3868",0.11,"No"
"32481",5920,"M1008",0.07,"No"
"32482",5920,"M1707",0,"No"
"32483",5920,"M1883",0,"No"
"32484",5920,"M2168",0.69,"Yes"
"32485",5920,"M2203",0,"No"
"32486",5920,"M2493",0,"No"
"32487",5920,"M3123",0.18,"Yes"
"32488",5920,"M3126",0,"No"
"32489",5920,"M3172",0.65,"Yes"
"32490",5920,"M3342",0.18,"No"
"32491",5920,"M3437",0.03,"No"
"32492",5920,"M3456",0.42,"Yes"
"32493",5920,"M382",0.52,"Yes"
"32494",5920,"M3868",0.04,"No"
"32495",5984,"M1008",0.03,"No"
"32496",5984,"M1707",0,"No"
"32497",5984,"M1883",0.01,"No"
"32498",5984,"M2168",0.69,"Yes"
"32499",5984,"M2203",0,"No"
"32500",5984,"M2493",0,"No"
"32501",5984,"M3123",0.09,"No"
"32502",5984,"M3126",0.02,"No"
"32503",5984,"M3172",0.65,"Yes"
"32504",5984,"M3342",0.05,"No"
"32505",5984,"M3437",0.12,"Yes"
"32506",5984,"M3456",0.47,"Yes"
"32507",5984,"M382",0.24,"Yes"
"32508",5984,"M3868",0.05,"No"
"32509",6018,"M1008",0,"No"
"32510",6018,"M1707",0.01,"No"
"32511",6018,"M1883",0.01,"No"
"32512",6018,"M2168",0.11,"No"
"32513",6018,"M2203",0,"No"
"32514",6018,"M2493",0,"No"
"32515",6018,"M3123",0.01,"No"
"32516",6018,"M3126",0,"No"
"32517",6018,"M3172",0.44,"Yes"
"32518",6018,"M3342",0.64,"Yes"
"32519",6018,"M3437",0.11,"Yes"
"32520",6018,"M3456",0.59,"Yes"
"32521",6018,"M382",0.03,"No"
"32522",6018,"M3868",0.13,"Yes"
"32523",6029,"M1008",0.03,"No"
"32524",6029,"M1707",0,"No"
"32525",6029,"M1883",0.13,"No"
"32526",6029,"M2168",0.57,"Yes"
"32527",6029,"M2203",0,"No"
"32528",6029,"M2493",0,"No"
"32529",6029,"M3123",0.18,"No"
"32530",6029,"M3126",0.02,"No"
"32531",6029,"M3172",0.75,"Yes"
"32532",6029,"M3342",0.28,"No"
"32533",6029,"M3437",0.41,"Yes"
"32534",6029,"M3456",0.36,"Yes"
"32535",6029,"M382",0.56,"Yes"
"32536",6029,"M3868",0.03,"No"
"32537",6033,"M1008",0.04,"No"
"32538",6033,"M1707",0,"No"
"32539",6033,"M1883",0.01,"No"
"32540",6033,"M2168",0.32,"Yes"
"32541",6033,"M2203",0,"No"
"32542",6033,"M2493",0,"No"
"32543",6033,"M3123",0.03,"No"
"32544",6033,"M3126",0,"No"
"32545",6033,"M3172",0.65,"Yes"
"32546",6033,"M3342",0.08,"Yes"
"32547",6033,"M3437",0.03,"No"
"32548",6033,"M3456",0.31,"Yes"
"32549",6033,"M382",0.49,"Yes"
"32550",6033,"M3868",0.06,"No"
"32551",6121,"M1008",0.04,"No"
"32552",6121,"M1707",0,"No"
"32553",6121,"M1883",0,"No"
"32554",6121,"M2168",0.57,"Yes"
"32555",6121,"M2203",0.01,"No"
"32556",6121,"M2493",0,"No"
"32557",6121,"M3123",0.19,"No"
"32558",6121,"M3126",0,"No"
"32559",6121,"M3172",0.68,"Yes"
"32560",6121,"M3342",0.07,"No"
"32561",6121,"M3437",0.66,"Yes"
"32562",6121,"M3456",0.53,"Yes"
"32563",6121,"M382",0.6,"Yes"
"32564",6121,"M3868",0.08,"No"
"32565",6123,"M1008",0.03,"No"
"32566",6123,"M1707",0,"No"
"32567",6123,"M1883",0.02,"No"
"32568",6123,"M2168",0.15,"Yes"
"32569",6123,"M2203",0.01,"No"
"32570",6123,"M2493",0.01,"No"
"32571",6123,"M3123",0.03,"No"
"32572",6123,"M3126",0,"No"
"32573",6123,"M3172",0.44,"Yes"
"32574",6123,"M3342",0.1,"No"
"32575",6123,"M3437",0.08,"No"
"32576",6123,"M3456",0.19,"Yes"
"32577",6123,"M382",0.49,"Yes"
"32578",6123,"M3868",0.23,"Yes"
"32579",6164,"M1008",0.21,"No"
"32580",6164,"M1707",0.04,"No"
"32581",6164,"M1883",0.01,"No"
"32582",6164,"M2168",0.67,"Yes"
"32583",6164,"M2203",0.01,"No"
"32584",6164,"M2493",0,"No"
"32585",6164,"M3123",0.39,"Yes"
"32586",6164,"M3126",0.24,"No"
"32587",6164,"M3172",0.75,"Yes"
"32588",6164,"M3342",0.51,"Yes"
"32589",6164,"M3437",0.28,"No"
"32590",6164,"M3456",0.56,"Yes"
"32591",6164,"M382",0.07,"No"
"32592",6164,"M3868",0.03,"No"
"32593",6191,"M1008",0.04,"No"
"32594",6191,"M1707",0,"No"
"32595",6191,"M1883",0.11,"No"
"32596",6191,"M2168",0.8,"Yes"
"32597",6191,"M2203",0,"No"
"32598",6191,"M2493",0,"No"
"32599",6191,"M3123",0.35,"Yes"
"32600",6191,"M3126",0.01,"No"
"32601",6191,"M3172",0.83,"Yes"
"32602",6191,"M3342",0.72,"Yes"
"32603",6191,"M3437",0.11,"No"
"32604",6191,"M3456",0.33,"No"
"32605",6191,"M382",0.45,"Yes"
"32606",6191,"M3868",0.08,"No"
"32607",6208,"M1008",0.01,"No"
"32608",6208,"M1707",0,"No"
"32609",6208,"M1883",0,"No"
"32610",6208,"M2168",0.43,"Yes"
"32611",6208,"M2203",0.02,"No"
"32612",6208,"M2493",0,"No"
"32613",6208,"M3123",0.2,"No"
"32614",6208,"M3126",0.01,"No"
"32615",6208,"M3172",0.65,"Yes"
"32616",6208,"M3342",0.1,"No"
"32617",6208,"M3437",0.23,"Yes"
"32618",6208,"M3456",0.29,"Yes"
"32619",6208,"M382",0.74,"Yes"
"32620",6208,"M3868",0.18,"No"
"32621",6219,"M1008",0.02,"No"
"32622",6219,"M1707",0,"No"
"32623",6219,"M1883",0.04,"No"
"32624",6219,"M2168",0.24,"No"
"32625",6219,"M2203",0.01,"No"
"32626",6219,"M2493",0,"No"
"32627",6219,"M3123",0.18,"No"
"32628",6219,"M3126",0,"No"
"32629",6219,"M3172",0.87,"Yes"
"32630",6219,"M3342",0.43,"Yes"
"32631",6219,"M3437",0.4,"Yes"
"32632",6219,"M3456",0.89,"Yes"
"32633",6219,"M382",0.22,"No"
"32634",6219,"M3868",0.27,"Yes"
"32635",6226,"M1008",0.01,"No"
"32636",6226,"M1707",0,"No"
"32637",6226,"M1883",0.05,"No"
"32638",6226,"M2168",0.16,"Yes"
"32639",6226,"M2203",0.01,"No"
"32640",6226,"M2493",0.01,"No"
"32641",6226,"M3123",0.03,"No"
"32642",6226,"M3126",0.01,"No"
"32643",6226,"M3172",0.65,"Yes"
"32644",6226,"M3342",0.11,"Yes"
"32645",6226,"M3437",0.08,"No"
"32646",6226,"M3456",0.23,"Yes"
"32647",6226,"M382",0.57,"Yes"
"32648",6226,"M3868",0.04,"No"
"32649",6265,"M1008",0.02,"No"
"32650",6265,"M1707",0,"No"
"32651",6265,"M1883",0.02,"No"
"32652",6265,"M2168",0.17,"Yes"
"32653",6265,"M2203",0,"No"
"32654",6265,"M2493",0,"No"
"32655",6265,"M3123",0.02,"No"
"32656",6265,"M3126",0.03,"No"
"32657",6265,"M3172",0.77,"Yes"
"32658",6265,"M3342",0.21,"Yes"
"32659",6265,"M3437",0.04,"No"
"32660",6265,"M3456",0.35,"Yes"
"32661",6265,"M382",0.15,"No"
"32662",6265,"M3868",0.27,"Yes"
"32663",6320,"M1008",0.01,"No"
"32664",6320,"M1707",0,"No"
"32665",6320,"M1883",0.33,"Yes"
"32666",6320,"M2168",0.14,"No"
"32667",6320,"M2203",0.01,"No"
"32668",6320,"M2493",0,"No"
"32669",6320,"M3123",0.19,"No"
"32670",6320,"M3126",0,"No"
"32671",6320,"M3172",0.65,"Yes"
"32672",6320,"M3342",0.33,"No"
"32673",6320,"M3437",0.43,"Yes"
"32674",6320,"M3456",0.52,"Yes"
"32675",6320,"M382",0.41,"Yes"
"32676",6320,"M3868",0.11,"No"
"32677",6330,"M1008",0.04,"No"
"32678",6330,"M1707",0.01,"No"
"32679",6330,"M1883",0.04,"No"
"32680",6330,"M2168",0.81,"Yes"
"32681",6330,"M2203",0,"No"
"32682",6330,"M2493",0,"No"
"32683",6330,"M3123",0.09,"No"
"32684",6330,"M3126",0.02,"No"
"32685",6330,"M3172",0.87,"Yes"
"32686",6330,"M3342",0.57,"Yes"
"32687",6330,"M3437",0.73,"Yes"
"32688",6330,"M3456",0.55,"Yes"
"32689",6330,"M382",0.51,"No"
"32690",6330,"M3868",0.04,"No"
"32691",6349,"M1008",0.03,"No"
"32692",6349,"M1707",0,"No"
"32693",6349,"M1883",0.02,"No"
"32694",6349,"M2168",0.19,"No"
"32695",6349,"M2203",0,"No"
"32696",6349,"M2493",0,"No"
"32697",6349,"M3123",0.21,"Yes"
"32698",6349,"M3126",0,"No"
"32699",6349,"M3172",0.48,"Yes"
"32700",6349,"M3342",0.65,"Yes"
"32701",6349,"M3437",0.52,"Yes"
"32702",6349,"M3456",0.16,"No"
"32703",6349,"M382",0.68,"Yes"
"32704",6349,"M3868",0.01,"No"
"32705",6373,"M1008",0.02,"No"
"32706",6373,"M1707",0.01,"No"
"32707",6373,"M1883",0.17,"No"
"32708",6373,"M2168",0.22,"No"
"32709",6373,"M2203",0,"No"
"32710",6373,"M2493",0.01,"No"
"32711",6373,"M3123",0.23,"No"
"32712",6373,"M3126",0.02,"No"
"32713",6373,"M3172",0.82,"Yes"
"32714",6373,"M3342",0.29,"Yes"
"32715",6373,"M3437",0.69,"Yes"
